priority,days_until_deadline,hours_remaining_ratio,deadline_pressure,session_count,days_since_active,user_completion_rate,user_abandon_rate,category_completion_rate,avg_pauses_per_task,avg_effort_accuracy,avg_session_duration,label_at_risk
2,12.99,0.4448,9.888,11,9,0.7687,0.3311,0.4136,5.0682,2.2071,55.9966,1
2,17.13,0.4799,3.8178,12,1,0.6183,0.3033,0.3233,1.6397,2.0489,95.9658,0
2,7.85,0.2391,8.8457,17,0,0.8596,0.5813,0.6505,5.4065,1.75,74.7383,0
2,13.28,0.5236,1.284,19,7,0.7326,0.0236,0.6046,5.5119,0.5408,101.2631,0
4,7.14,0.8458,6.6551,16,10,0.6063,0.1204,0.3439,6.7619,0.6757,102.9517,1
2,10.17,0.7516,7.85,15,5,0.0845,0.0411,0.5955,5.7819,2.4218,48.5935,1
1,18.09,0.2897,4.3295,11,0,0.0645,0.2916,0.4263,5.7004,1.7913,22.2259,0
1,19.72,0.9944,6.5211,15,13,0.4099,0.1875,0.9111,7.752,1.4936,34.8241,1
3,3.97,0.7656,8.1895,7,13,0.2887,0.0765,0.2959,2.8391,1.9199,21.4346,1
2,18.85,0.7075,8.8928,18,5,0.366,0.0009,0.5794,6.5264,0.5729,0.419,0
3,20.52,0.4059,6.616,11,1,0.2479,0.1476,0.1862,5.7919,1.2064,118.6432,0
1,17.76,0.2949,9.0551,11,8,0.5886,0.0822,0.5615,0.4489,1.7138,63.6197,1
2,20.52,0.0445,4.5973,8,14,0.7184,0.4945,0.2247,2.689,0.9475,54.2608,0
2,25.81,0.5154,5.3545,1,2,0.4905,0.4089,0.0856,1.4291,1.3088,59.3807,1
4,29.12,0.8512,3.156,15,9,0.6893,0.2358,0.7017,0.1322,0.7923,99.5623,0
2,27.15,0.6316,3.9815,0,8,0.2937,0.587,0.4374,3.7747,1.4972,106.0925,1
3,20.81,0.3894,0.2909,7,3,0.9491,0.5695,0.9437,6.5219,1.8692,101.3412,0
2,29.14,0.3511,8.6783,19,12,0.3342,0.2106,0.0516,0.9528,0.8863,100.5379,1
1,8.96,0.0102,6.9563,15,13,0.8131,0.46,0.786,3.6778,0.5389,20.6564,1
4,5.71,0.1229,1.3879,2,5,0.8487,0.528,0.46,4.9905,1.2535,9.3254,0
2,17.82,0.2871,8.4795,3,0,0.3671,0.0749,0.4048,0.3173,1.0451,48.0882,1
2,15.69,0.509,3.1618,0,1,0.5456,0.1994,0.9473,6.7609,2.4652,83.0681,0
2,8.43,0.6633,9.8082,2,6,0.8816,0.1975,0.407,7.2502,2.0137,117.7692,1
2,27.02,0.5516,2.554,6,4,0.9534,0.1871,0.3094,3.8621,1.5306,0.1639,0
3,29.92,0.292,6.3081,4,2,0.6043,0.2682,0.5303,4.3512,0.8539,92.3962,0
4,0.38,0.7259,3.8124,12,14,0.2604,0.1279,0.8674,4.791,2.0274,114.8191,1
3,29.48,0.3118,1.8627,9,8,0.4708,0.5372,0.5599,2.3374,1.9853,60.6998,0
4,25.28,0.5868,3.7708,19,9,0.7521,0.2162,0.2354,7.451,2.1431,76.5931,0
1,4.35,0.1032,6.163,19,9,0.8426,0.5958,0.3663,3.6294,1.9233,112.4584,1
3,4.0,0.5021,7.8081,1,6,0.8713,0.0318,0.7822,4.9266,1.1304,86.5119,0
3,28.02,0.3678,6.8602,4,1,0.3743,0.0809,0.7075,6.5092,0.7516,59.3481,0
3,2.99,0.205,0.016,13,3,0.2912,0.5202,0.7458,0.6758,1.9819,81.048,0
2,0.46,0.1152,2.4994,14,9,0.3026,0.58,0.2819,4.711,2.4868,105.7313,1
3,6.26,0.4056,3.3449,1,8,0.6532,0.1217,0.9127,5.2353,1.7503,108.5035,0
4,4.07,0.1451,7.6195,3,14,0.6665,0.2468,0.6835,1.8305,2.4959,51.7302,1
4,10.07,0.7605,9.51,8,1,0.1753,0.0537,0.8806,7.1735,2.2435,61.3172,1
3,16.9,0.0694,5.9583,1,2,0.325,0.5594,0.304,7.5186,1.0003,37.7475,1
2,26.46,0.0402,9.2219,8,7,0.8842,0.2405,0.8328,5.3733,0.8519,110.1657,0
2,7.32,0.8142,1.0587,12,13,0.9465,0.0034,0.134,2.3453,2.078,106.2467,0
3,5.43,0.4579,5.0754,12,11,0.0339,0.4501,0.5347,2.6579,1.3745,114.9244,1
2,3.1,0.4636,6.4805,6,10,0.3323,0.2361,0.4637,2.4135,1.8338,113.3651,1
2,24.77,0.8359,8.2957,16,2,0.0753,0.3846,0.8153,6.021,2.1341,79.9028,1
3,8.15,0.993,1.8317,4,13,0.2889,0.5852,0.9883,6.3591,1.7581,62.4075,1
2,25.64,0.1499,9.4593,0,5,0.9712,0.5457,0.455,6.2312,0.8074,11.3799,0
3,0.93,0.9723,6.7213,5,11,0.1414,0.4339,0.5631,5.689,1.3358,7.9512,1
1,0.29,0.3308,7.2762,1,4,0.4929,0.4187,0.0341,6.1017,0.5667,54.636,0
1,24.71,0.3137,4.5409,3,6,0.7725,0.2887,0.789,0.5881,0.8832,66.1841,0
3,2.16,0.1964,3.0003,16,12,0.6852,0.0745,0.9438,2.7284,1.9263,62.9049,0
2,25.39,0.8182,3.9607,6,10,0.1285,0.1605,0.681,7.8552,2.0943,93.2781,1
1,29.77,0.4806,6.3881,8,9,0.001,0.5856,0.3592,2.7167,0.7901,102.9821,1
3,0.6,0.0557,9.1834,5,6,0.4664,0.3455,0.551,7.6809,1.6044,101.5479,0
2,8.36,0.3798,5.9851,19,12,0.2774,0.4262,0.6274,0.0964,2.2704,16.7535,0
3,23.27,0.6309,0.9711,16,8,0.2368,0.3767,0.7972,7.5139,1.708,31.0865,0
1,27.24,0.5754,0.6964,17,1,0.145,0.0188,0.1165,6.2009,2.0113,72.5182,0
2,22.17,0.408,5.1075,13,7,0.4579,0.3758,0.9618,3.6111,1.6215,70.1298,1
3,6.41,0.0133,9.9894,3,4,0.181,0.1701,0.6178,1.1009,0.5746,95.8176,0
3,9.29,0.0585,4.8627,12,1,0.7935,0.1273,0.7384,7.5871,0.5275,52.8437,0
1,29.17,0.6153,1.6434,5,9,0.7833,0.0478,0.1411,4.5986,1.707,82.4265,0
2,23.22,0.9744,2.7109,6,4,0.0437,0.021,0.4273,6.4907,1.8422,2.0047,0
2,17.6,0.2165,3.8251,1,13,0.4917,0.1944,0.8642,6.205,0.8806,18.3163,0
2,12.37,0.932,3.0162,1,7,0.5053,0.5314,0.702,5.6671,1.5376,100.8365,1
3,13.16,0.9822,8.6201,7,14,0.2739,0.5842,0.743,4.8417,2.3436,19.4618,1
1,16.91,0.0567,6.6399,12,10,0.119,0.2457,0.4659,1.3639,0.5831,49.6867,1
1,15.74,0.2634,3.7463,17,13,0.1109,0.4095,0.9842,7.2447,2.2433,36.2604,1
3,25.53,0.6783,2.5056,16,8,0.1443,0.0995,0.6592,2.4971,1.0315,7.0987,1
3,13.98,0.534,2.4228,3,6,0.823,0.479,0.7774,3.7069,2.229,111.1478,0
2,6.74,0.4643,1.7933,3,13,0.338,0.3457,0.5947,4.1199,0.8131,118.9201,1
3,4.35,0.9332,4.8776,2,4,0.505,0.0852,0.7518,4.6543,0.7374,84.0386,0
3,16.45,0.0905,3.5264,0,12,0.5487,0.357,0.2075,1.6667,1.0524,85.4066,1
2,27.36,0.7437,3.9501,18,14,0.257,0.5741,0.3104,2.6392,0.8792,96.8221,1
2,9.91,0.4143,4.3373,17,13,0.1289,0.4517,0.0463,1.2046,0.7106,99.0407,1
1,23.59,0.9127,4.8684,9,2,0.7064,0.4774,0.7668,1.6429,1.4991,115.2497,0
2,29.11,0.5832,4.6161,14,4,0.9031,0.3072,0.9057,3.2344,0.9608,27.9214,0
3,20.58,0.0223,0.5404,15,7,0.7924,0.1993,0.3455,3.6241,2.3046,82.5808,0
1,1.18,0.5664,8.8706,3,11,0.2478,0.4489,0.6021,4.5202,0.7986,21.1154,1
4,0.56,0.6261,5.176,9,3,0.337,0.3288,0.7735,5.3957,1.0889,63.4489,0
3,2.05,0.0783,5.5617,4,5,0.2114,0.4471,0.6463,7.3863,0.8379,90.1649,1
2,11.65,0.8446,0.0437,12,8,0.2172,0.4461,0.0431,6.6524,2.1762,99.9439,0
1,18.91,0.0144,8.4796,6,13,0.98,0.1479,0.9483,5.5098,2.4028,67.484,0
2,17.16,0.8028,7.5941,5,0,0.3753,0.0838,0.2106,5.9334,0.7951,26.7536,0
2,2.16,0.2127,1.4977,19,14,0.1915,0.5171,0.1148,6.9574,1.6989,101.9647,1
4,17.56,0.7126,4.1608,15,11,0.8242,0.1,0.5764,7.1746,2.0861,115.5063,1
2,11.02,0.5072,2.3267,12,1,0.7288,0.0625,0.8315,5.4574,0.5646,16.0443,0
3,21.61,0.6595,7.6624,16,12,0.2608,0.5474,0.0182,2.9325,1.9577,51.2587,1
1,1.98,0.6486,9.6486,1,2,0.5068,0.191,0.2567,0.1679,1.0459,53.8933,1
4,18.54,0.0528,7.4086,15,13,0.6697,0.4676,0.7259,7.6151,1.9763,83.1852,1
2,27.74,0.1795,9.049,16,0,0.1126,0.2967,0.4669,1.1402,2.0995,44.0009,1
2,2.86,0.1435,8.8318,11,7,0.863,0.0189,0.977,1.5882,0.7206,69.2366,0
1,18.07,0.8506,0.479,9,4,0.8759,0.3061,0.4903,4.9728,1.9584,42.7405,1
4,17.63,0.2242,5.8799,8,7,0.8574,0.4802,0.8882,2.6781,1.5151,93.5509,0
2,11.15,0.8312,7.7009,15,14,0.996,0.1444,0.9004,0.7561,1.9196,26.4119,1
2,20.2,0.1781,0.9339,6,0,0.4744,0.518,0.1742,0.1537,1.804,6.4198,0
4,18.29,0.4704,4.2999,7,0,0.0715,0.5894,0.9502,6.8171,1.4083,104.5083,1
1,24.46,0.6145,0.9803,16,1,0.6553,0.5373,0.8504,7.8452,2.4525,92.6784,0
4,26.02,0.7276,0.7538,3,9,0.9244,0.4473,0.3904,2.6963,1.5473,104.399,0
1,26.9,0.9122,0.6142,6,7,0.1526,0.4552,0.6654,2.377,0.7339,99.7465,0
3,0.2,0.6279,8.103,2,12,0.7341,0.0632,0.2708,0.5348,0.5174,18.9971,1
4,17.92,0.2373,4.9713,4,12,0.984,0.5084,0.0262,7.5822,1.9421,9.8858,1
3,19.41,0.2188,7.5845,14,13,0.4894,0.006,0.9687,6.0125,0.8177,41.0009,1
1,25.21,0.9422,6.7663,15,8,0.5354,0.4247,0.2175,5.6959,2.3285,32.0978,1
2,3.13,0.2668,5.3579,12,7,0.2788,0.3727,0.4796,2.3086,1.5207,20.1555,0
3,5.33,0.9982,8.2367,15,11,0.4262,0.1555,0.7671,3.0458,2.0104,2.2082,1
1,10.95,0.1089,6.0113,3,8,0.8598,0.4568,0.2163,3.8703,1.4036,86.9838,0
2,13.99,0.9745,8.8116,2,11,0.7233,0.5621,0.0088,5.7676,1.4187,81.6283,1
3,29.54,0.2888,7.8614,3,8,0.4356,0.5852,0.7661,2.5266,1.7387,5.9631,1
2,14.09,0.6909,3.9846,13,14,0.441,0.5413,0.8566,3.272,0.5444,76.3569,1
3,8.83,0.4767,9.9186,8,2,0.3511,0.3765,0.18,1.594,2.3498,28.704,1
3,23.44,0.0438,6.9303,11,7,0.4756,0.4149,0.1962,7.8519,1.7906,43.8787,0
3,6.49,0.6338,0.2822,12,4,0.7475,0.4848,0.2529,4.3153,1.557,50.5747,0
2,27.33,0.5285,8.7048,9,5,0.8071,0.0682,0.7668,3.0956,1.44,20.0169,0
1,19.99,0.5877,6.2243,18,10,0.2393,0.4982,0.7613,2.6943,1.7756,99.378,1
3,11.14,0.6062,6.4678,19,10,0.5128,0.4358,0.4763,0.1118,0.5258,79.3573,1
3,23.56,0.3104,4.7113,18,14,0.9891,0.1563,0.4163,5.449,2.252,6.1771,0
3,2.1,0.6641,5.2806,18,8,0.2222,0.117,0.7933,5.631,2.0833,93.8321,0
1,8.36,0.2601,9.3459,3,13,0.1111,0.1737,0.8719,6.7765,2.3007,46.6235,1
1,0.66,0.2234,6.0437,8,12,0.1334,0.5508,0.3454,3.4146,1.23,49.033,1
2,20.96,0.7582,8.2311,2,12,0.7646,0.3826,0.9579,3.3983,2.4846,88.8473,1
1,9.36,0.9556,4.2611,2,4,0.0591,0.5903,0.8578,5.2822,1.97,8.723,1
1,3.05,0.0874,5.4738,4,6,0.8602,0.2674,0.6955,5.223,1.1397,29.1801,0
2,7.61,0.8178,0.5476,16,10,0.5106,0.0756,0.8422,4.3917,2.1892,114.7254,0
4,3.01,0.9448,7.9575,18,9,0.0901,0.1077,0.9752,1.707,0.8381,43.4822,1
4,10.03,0.2265,4.952,4,14,0.346,0.1308,0.275,5.3849,1.2397,9.5708,1
1,11.17,0.9245,3.7903,0,12,0.418,0.4013,0.5936,2.2304,1.8762,75.6749,1
2,19.78,0.9619,4.2193,6,6,0.1165,0.5338,0.6331,5.0322,0.7849,4.75,1
3,3.51,0.127,1.875,9,13,0.6254,0.2532,0.2661,3.526,2.1883,111.2495,1
2,15.41,0.7481,4.9214,16,2,0.663,0.2294,0.4142,2.7843,0.9708,54.9766,0
3,22.26,0.7789,3.7473,4,8,0.7939,0.378,0.4741,5.1571,2.3139,67.9658,1
1,11.23,0.5654,7.9721,9,0,0.9601,0.1631,0.7446,3.3523,1.472,96.3002,0
2,2.9,0.5203,5.2879,8,0,0.9683,0.0332,0.5917,5.4502,2.4716,113.1108,0
1,11.53,0.5851,7.252,18,6,0.9743,0.0759,0.7712,6.4227,1.2375,79.0314,1
2,6.84,0.7613,2.6275,6,11,0.7193,0.2752,0.4434,4.8365,0.8145,107.7785,0
1,5.04,0.9204,4.5662,6,12,0.0805,0.3861,0.9215,2.3997,1.6583,112.8263,1
3,1.87,0.3787,0.8577,14,2,0.6217,0.5738,0.0198,3.3847,0.7087,42.0585,0
3,4.82,0.4737,9.2158,9,0,0.9356,0.1568,0.4135,7.0234,2.0724,102.8985,0
3,7.05,0.5588,3.8525,14,10,0.0823,0.2252,0.063,4.1777,1.8063,20.572,1
2,24.08,0.9272,9.7435,16,1,0.3174,0.5775,0.8124,6.6974,0.5303,114.5087,1
3,23.04,0.0815,2.3257,19,14,0.5007,0.2387,0.8399,0.6987,1.3339,45.0841,0
2,5.19,0.6404,9.1939,2,7,0.298,0.0955,0.8301,7.7719,1.1983,34.9141,1
3,23.26,0.4554,6.3007,0,3,0.9974,0.2353,0.7232,4.5793,1.4733,83.769,0
2,15.66,0.2019,9.3562,12,9,0.4092,0.093,0.5358,2.4611,1.4785,26.954,1
1,23.38,0.6411,3.4074,0,0,0.1698,0.5584,0.4786,2.7231,1.9835,105.2207,0
2,27.67,0.6926,2.4765,12,10,0.2636,0.1381,0.6585,0.9275,1.2747,75.0064,0
2,1.96,0.0818,1.2597,5,9,0.6579,0.0387,0.3911,2.2287,1.6561,62.7367,0
1,22.27,0.8799,9.4415,16,8,0.7399,0.4359,0.9471,2.0233,1.9844,6.5552,1
3,10.53,0.7689,8.633,5,3,0.5256,0.0704,0.4169,2.8864,0.8662,107.3374,1
3,27.36,0.7932,1.7614,17,9,0.2766,0.5534,0.7091,6.2821,0.6701,69.9318,0
3,25.85,0.0286,9.3916,0,4,0.6145,0.416,0.1073,0.3841,2.0698,46.1605,1
3,17.62,0.1612,0.1522,16,14,0.2377,0.4503,0.8786,5.2999,1.1554,110.7759,0
3,21.47,0.3637,7.919,8,13,0.253,0.309,0.9971,6.4346,1.9596,54.2415,1
2,24.4,0.4878,7.5396,9,12,0.3914,0.0081,0.2549,7.3193,1.8751,88.4662,1
2,21.04,0.6463,1.7837,15,7,0.354,0.1976,0.3692,0.7338,1.7499,28.6349,0
2,19.39,0.7619,2.3112,0,6,0.0056,0.2494,0.4368,6.4733,1.1103,39.7472,1
1,8.51,0.717,6.3476,3,5,0.1147,0.2262,0.7438,6.6633,0.5292,39.4813,1
2,8.09,0.39,4.3643,17,7,0.8784,0.2262,0.3945,3.6793,1.8124,31.3003,0
1,4.24,0.4401,2.82,15,4,0.1067,0.5505,0.8953,7.2701,1.9792,12.84,0
4,9.99,0.5853,7.7939,16,13,0.158,0.4281,0.0746,3.8631,1.4681,37.203,1
4,8.48,0.2884,2.343,13,11,0.364,0.4085,0.7422,6.5074,0.8951,4.2759,0
1,18.19,0.7413,1.3086,16,14,0.2086,0.295,0.8565,1.5474,0.9838,7.5325,1
1,4.4,0.2034,2.862,8,7,0.9158,0.2438,0.1282,1.7905,1.9724,81.2911,0
4,17.29,0.4467,6.6585,18,8,0.2825,0.0645,0.433,1.7162,1.3591,118.9258,1
2,20.81,0.6779,8.207,2,9,0.5317,0.3098,0.0194,2.2598,0.6064,108.0186,1
3,13.59,0.2226,7.3839,19,2,0.2353,0.1052,0.6962,7.8158,1.9999,34.1497,0
2,11.53,0.8521,7.7137,3,9,0.275,0.5628,0.6533,7.7638,1.6602,98.5431,1
4,0.66,0.7687,9.6556,13,9,0.6481,0.3373,0.7615,6.9294,1.7061,97.9086,1
2,6.86,0.4307,6.7774,8,12,0.6804,0.2365,0.7956,0.2947,1.836,77.9787,1
3,27.14,0.6751,2.9015,13,11,0.7476,0.2547,0.7105,6.9415,2.4513,114.2822,0
2,12.65,0.1095,2.4754,12,4,0.6206,0.3996,0.7818,1.4624,1.1096,53.8004,0
3,10.43,0.7858,2.2368,10,6,0.4565,0.0645,0.2733,3.2182,1.9986,8.7579,1
3,21.48,0.6539,7.6067,13,10,0.5871,0.5647,0.6108,4.8907,1.9729,39.9845,1
1,26.1,0.2186,4.5592,8,14,0.8239,0.5352,0.9404,3.5773,1.8127,46.8574,0
2,12.95,0.7431,5.0144,5,2,0.7452,0.0123,0.6302,3.4926,1.4133,98.2048,0
3,16.59,0.7545,0.3835,19,13,0.0833,0.2625,0.2355,7.8741,1.5846,79.4899,1
2,9.65,0.3355,6.9874,6,2,0.5177,0.3552,0.7688,0.723,2.0537,67.5882,0
2,6.93,0.9793,4.97,14,5,0.4898,0.1319,0.5075,0.3168,2.3095,98.226,1
3,18.29,0.5798,9.9673,7,11,0.7797,0.3488,0.9759,6.6224,2.4971,70.599,1
3,23.23,0.0005,5.0503,2,0,0.8749,0.0917,0.6665,2.1285,1.2131,112.8671,0
2,2.85,0.0693,5.0462,4,4,0.2289,0.164,0.0383,1.4179,1.801,59.8461,1
2,15.65,0.5104,3.6111,4,13,0.2216,0.3983,0.4348,0.4774,1.4444,62.0113,1
3,21.97,0.0793,2.0916,15,4,0.199,0.1341,0.2471,5.1174,0.6521,68.7036,0
1,27.44,0.7701,0.053,2,0,0.2826,0.3384,0.4043,3.9197,1.2103,33.5197,0
3,23.36,0.874,1.5533,4,6,0.7538,0.2073,0.4346,5.5336,2.1222,82.121,0
3,3.47,0.5581,4.0956,15,10,0.3964,0.553,0.0757,5.7219,1.9714,119.6293,1
3,11.48,0.5572,3.6655,3,8,0.8001,0.3014,0.7061,4.5593,0.5774,95.5457,0
1,26.85,0.9799,1.4629,9,13,0.787,0.1869,0.5888,0.3137,1.9309,63.5285,0
3,23.69,0.0892,5.7809,7,7,0.1824,0.4774,0.9975,7.7542,2.0551,50.1729,0
2,4.68,0.2543,8.9189,2,6,0.9165,0.5099,0.7977,7.8943,1.8943,90.1265,0
4,0.21,0.634,7.3897,12,1,0.4134,0.4203,0.6822,5.4101,1.5139,33.3023,1
3,3.26,0.0232,4.9897,14,12,0.4469,0.4566,0.708,2.6283,0.7051,31.7823,1
1,8.84,0.2618,6.3771,15,5,0.6857,0.556,0.7841,5.823,1.3281,38.9753,0
3,8.55,0.0099,8.0499,12,8,0.9147,0.3247,0.5032,2.3253,1.1104,95.585,0
2,4.91,0.0945,4.7292,12,10,0.6535,0.2826,0.1435,4.0624,2.3136,19.133,1
3,4.52,0.9416,6.2097,0,6,0.2466,0.4436,0.781,3.1795,1.2679,78.9356,1
1,22.07,0.0429,1.9059,9,2,0.0983,0.5831,0.8684,5.0104,2.1381,106.5096,0
1,12.4,0.5583,7.1389,1,5,0.2905,0.3651,0.3574,6.2002,1.8033,28.1282,1
1,18.87,0.4505,1.6896,10,14,0.303,0.0649,0.5469,6.1092,1.6509,99.155,0
3,20.28,0.6958,7.2897,9,6,0.0114,0.188,0.4861,4.7988,2.3691,28.6937,1
1,26.08,0.9418,4.8795,15,10,0.4854,0.0657,0.8832,5.6652,0.9823,106.4029,1
4,0.1,0.1202,5.4692,4,2,0.9942,0.3404,0.1738,1.3044,2.0277,71.0325,0
2,13.97,0.7251,8.5805,17,11,0.7852,0.2462,0.6846,4.8195,2.4513,112.5342,1
3,26.97,0.0681,3.0208,14,11,0.5115,0.1629,0.8271,1.4964,1.2213,66.6614,0
3,12.56,0.3986,5.7954,2,14,0.7092,0.1492,0.8232,2.1788,2.4854,37.9755,0
2,6.78,0.8502,3.0875,10,1,0.197,0.5768,0.2447,1.9795,2.3878,108.1079,1
2,25.94,0.2498,0.8446,18,1,0.2947,0.0541,0.2064,6.1685,2.4295,31.0802,0
3,2.51,0.5853,2.6919,5,4,0.9779,0.4843,0.2762,5.6766,2.0266,87.5683,0
3,27.11,0.0984,1.0476,17,13,0.4084,0.3888,0.0785,2.7596,2.3812,3.6763,1
2,6.44,0.9148,7.64,8,2,0.6214,0.2517,0.5042,7.6123,1.3405,105.8018,1
3,3.65,0.7445,5.2021,1,2,0.288,0.4745,0.1593,2.0164,2.0698,52.0375,1
3,3.75,0.277,2.2128,8,8,0.9425,0.5984,0.6857,4.5785,1.9169,92.5983,0
3,2.46,0.3103,3.4343,3,4,0.3443,0.4723,0.7476,0.0368,1.0928,74.8396,0
3,24.71,0.8934,0.4827,7,7,0.2961,0.0817,0.4855,6.3918,2.4024,106.7489,1
2,19.09,0.2307,4.0301,9,12,0.0292,0.3197,0.8728,0.9761,2.4651,1.487,1
1,4.72,0.7012,8.7072,0,4,0.9287,0.5055,0.009,5.3554,1.1093,54.54,1
1,8.46,0.6327,2.1838,1,9,0.923,0.003,0.7858,5.1306,0.5933,94.8201,0
1,16.03,0.4982,3.4717,14,10,0.838,0.5258,0.5406,1.9538,0.6922,104.2253,0
1,0.4,0.4694,7.3127,8,12,0.0514,0.414,0.6423,5.4522,0.9224,95.4838,1
2,8.6,0.2501,0.0477,1,14,0.4851,0.4457,0.0666,7.3919,1.0279,44.0065,0
1,19.59,0.7089,9.2879,1,6,0.2574,0.4357,0.7068,7.497,0.9106,84.6351,1
1,19.59,0.6015,0.4883,15,8,0.7029,0.5109,0.5074,3.8469,1.1806,21.2516,0
4,9.48,0.8007,7.1535,12,5,0.9368,0.374,0.898,1.3416,1.7534,92.6731,1
3,24.94,0.3129,6.8161,6,4,0.739,0.2778,0.5975,3.3267,0.824,21.3635,0
1,18.54,0.8486,0.2084,10,1,0.3419,0.0642,0.7615,7.3448,0.9359,111.0808,0
2,3.44,0.0528,3.6535,18,2,0.2893,0.4357,0.7309,1.772,2.3064,58.942,0
3,4.38,0.2578,5.8611,7,7,0.374,0.3843,0.4871,0.0369,1.7994,50.6546,0
2,6.71,0.9354,4.3251,14,9,0.1388,0.0474,0.5889,1.493,1.4971,44.4074,1
3,9.61,0.4583,7.2129,7,11,0.6617,0.2463,0.504,7.7376,1.8232,108.5994,1
4,9.68,0.9677,0.9708,6,7,0.5017,0.1791,0.8838,7.2111,1.0834,18.6904,0
1,14.53,0.1329,4.7334,18,10,0.8841,0.1777,0.5607,5.948,1.6918,114.4881,0
2,16.82,0.5433,9.8945,14,0,0.141,0.367,0.2237,5.1132,2.445,113.5807,1
2,5.13,0.5607,5.8678,19,6,0.7415,0.3606,0.1118,6.3213,0.659,2.3991,1
3,11.48,0.0111,3.3102,19,10,0.2257,0.4127,0.7944,3.6341,2.2514,102.578,1
3,19.83,0.3048,4.8125,5,6,0.2106,0.4433,0.5481,0.7681,1.6146,8.0131,1
2,16.28,0.1689,7.4565,6,10,0.1067,0.3347,0.8088,1.0257,0.699,98.033,1
3,13.46,0.1097,5.1612,17,10,0.4399,0.3411,0.7271,6.1989,1.798,23.8729,0
2,29.11,0.6417,1.5461,2,5,0.1824,0.2927,0.3449,1.6317,0.7932,78.7285,0
2,25.28,0.1833,8.4799,4,6,0.2662,0.1641,0.3904,3.681,0.665,101.0399,1
2,15.37,0.8875,9.8909,5,9,0.3932,0.4906,0.3266,5.1923,2.4845,77.6126,1
1,25.29,0.9667,7.1251,16,9,0.9484,0.5811,0.9351,3.2946,2.0794,78.5015,1
3,26.88,0.8626,1.5466,8,9,0.4783,0.5392,0.0019,5.9097,1.7373,110.5886,0
2,19.73,0.9727,7.439,17,10,0.7024,0.5124,0.9586,3.9191,1.6232,49.877,1
3,24.15,0.8924,0.5147,2,9,0.1074,0.1204,0.9002,3.9743,2.0171,7.7261,0
2,20.23,0.1334,3.2582,13,0,0.6513,0.5825,0.827,7.797,2.1912,102.6235,0
2,24.54,0.1821,0.5622,7,2,0.0038,0.5861,0.7289,2.628,1.8956,98.145,1
2,23.13,0.8044,2.4935,2,7,0.2041,0.1204,0.0652,5.8081,1.2599,106.1263,1
3,26.32,0.5246,3.7352,13,1,0.3102,0.0477,0.445,6.2807,0.5616,70.3059,0
2,27.86,0.2865,2.7884,2,4,0.3569,0.4418,0.6418,6.0714,2.1401,110.7577,0
2,21.43,0.534,8.169,11,8,0.7839,0.5581,0.7323,6.2088,0.6344,24.5949,1
4,20.8,0.5614,3.6698,10,1,0.3691,0.2993,0.2115,1.3851,1.5168,70.3085,1
4,14.2,0.8574,9.2727,8,14,0.0958,0.2856,0.5881,3.4071,1.1529,76.9193,1
1,29.04,0.2321,9.171,19,2,0.2349,0.5977,0.0046,5.1171,2.2394,80.6728,1
3,13.02,0.5733,9.6752,3,2,0.4498,0.5084,0.302,2.9745,0.8296,25.1022,1
3,15.32,0.2311,4.0291,9,13,0.3703,0.2214,0.8073,6.4077,2.0934,68.0443,0
2,17.46,0.938,2.845,11,9,0.6551,0.5068,0.2533,2.2423,2.2703,9.631,0
3,25.81,0.9217,0.1269,19,1,0.0876,0.2972,0.9308,7.1728,1.1748,63.7641,0
1,15.16,0.6016,0.0584,4,7,0.2073,0.2088,0.5411,2.3507,1.0524,104.3219,0
1,14.86,0.9528,6.2501,18,14,0.6319,0.0663,0.4622,7.3226,0.9102,55.3319,1
3,22.78,0.3655,0.7204,10,0,0.6798,0.4216,0.965,3.6291,1.7649,64.7029,0
1,13.84,0.5448,9.5075,9,2,0.834,0.4978,0.946,4.5102,2.2276,98.9864,1
1,19.18,0.9535,1.6196,1,12,0.8171,0.4183,0.9262,5.6955,1.3206,1.3071,0
3,12.25,0.6706,1.0507,14,11,0.9197,0.4242,0.1215,4.6336,2.3199,95.9965,0
2,11.25,0.7497,2.329,19,5,0.7288,0.3864,0.1554,5.0373,1.6454,66.9414,0
3,5.52,0.7516,7.6093,8,10,0.506,0.2373,0.3947,5.8705,1.4958,40.612,1
1,29.16,0.0967,5.1174,0,5,0.1382,0.5494,0.4715,1.145,1.9232,79.6085,1
4,13.25,0.2678,0.5999,12,14,0.6173,0.5836,0.7122,7.4653,2.4832,51.4117,0
2,15.27,0.1224,3.0172,4,8,0.3542,0.0697,0.4297,1.5723,2.1442,9.663,0
3,17.42,0.4586,5.4974,2,14,0.9538,0.4773,0.4076,6.5721,1.5173,33.3257,0
1,5.53,0.0632,8.8845,16,9,0.9382,0.4174,0.3246,1.7523,0.6603,85.0385,0
2,17.17,0.4724,4.8295,15,11,0.9143,0.0176,0.8016,3.1241,1.9898,113.8232,0
2,6.66,0.7418,0.6186,7,14,0.6936,0.334,0.4178,4.6029,1.9705,12.4166,0
2,24.73,0.3624,7.6302,18,3,0.8209,0.3902,0.7173,6.3014,1.9674,54.2016,0
2,10.84,0.4893,9.5905,4,2,0.7723,0.3752,0.308,3.0896,1.1116,71.3724,0
2,21.77,0.5798,1.4571,2,13,0.2214,0.2342,0.516,4.0541,2.009,22.7006,1
